URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/quantity-comparator,5.0.0,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/prescription-item,StructureDefinition/additional-information","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/reason-medication-given-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.344,2.16.840.1.113883.4.642.3.334,2.16.840.1.113883.4.642.2.188",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","StructureDefinition/administration-report","THO"
http://hl7.org/fhir/ValueSet/reason-medication-not-given-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.342,2.16.840.1.113883.4.642.3.332,2.16.840.1.113883.4.642.2.187",SNOMEDCTReasonMedicationNotGivenCodes,SNOMED CT Reason Medication Not Given Codes,"This value set includes all medication refused, medication not administered, and non-administration of necessary drug or medicine codes from SNOMED CT - provided as an exemplar value set.","StructureDefinition/administration-report","SCT"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,5.0.0,draft,"2.16.840.1.113883.4.642.3.407,2.16.840.1.113883.4.642.3.396",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/additional-information","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,5.0.0,draft,"2.16.840.1.113883.4.642.3.397,2.16.840.1.113883.4.642.2.217,2.16.840.1.113883.4.642.3.384",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/additional-information","THO"
http://hl7.org/fhir/ValueSet/request-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","StructureDefinition/prescription-item,StructureDefinition/protocol","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/request-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/prescription","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/resource-types,5.0.0,active,"2.16.840.1.113883.4.642.3.27",ResourceType,Resource Types,"Concrete FHIR Resource Types","StructureDefinition/prescription-item","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/route-codes,5.0.0,draft,"2.16.840.1.113883.4.642.3.98",SNOMEDCTRouteCodes,SNOMED CT Route Codes,"This value set includes all Route codes from SNOMED CT - provided as an exemplar.","StructureDefinition/prescription-item,StructureDefinition/administration-report","SCT"
http://hl7.org/fhir/ValueSet/service-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.512,2.16.840.1.113883.4.642.3.518",ServiceType,Service Type,"This value set defines an example set of codes of service-types.","StructureDefinition/Stay","THO"
http://hl7.org/fhir/ValueSet/timing-abbreviation,5.0.0,draft,"2.16.840.1.113883.4.642.3.78",TimingAbbreviation,TimingAbbreviation,"Code for a known / defined timing pattern.","StructureDefinition/prescription-item","THO (V3),THO"
http://hl7.org/fhir/ValueSet/units-of-time,5.0.0,active,"2.16.840.1.113883.4.642.3.77",UnitsOfTime,UnitsOfTime,"A unit of time (units from UCUM).","StructureDefinition/prescription-item","UCUM"
http://hl7.org/fhir/ValueSet/version-algorithm,5.0.0,draft,"2.16.840.1.113883.4.642.3.3103",VersionAlgorithm,Version Algorithm,"Indicates the mechanism used to compare versions to determine which is more current.","StructureDefinition/protocol","hl7.fhir.r5.core"
http://ltsi.univ-rennes.fr/ValueSet/vsCommunicationModes,0.1.0,draft,,VSCommunicationModes,Communication modes,"ValueSet for communication modes (incremental, summary).",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/vsLOINC,0.1.0,draft,,VSLOINC,Codes LOINC,"ValueSet of LOINC codes.",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/vsMedicalUnits,0.1.0,draft,,VSMedicalUnits,Medical units,"ValueSet for medical units (accommodation, medical liability unit).",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/vsMedicationTypes,0.1.0,draft,,VSMedicationTypes,Types of medication,"ValueSet for medication types.",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/vsMedications,0.1.0,draft,,VSMedications,Medications,"ValueSet for medications.",,"Internal"
http://ltsi.univ-rennes.fr/ValueSet/vsPrescriptionStatus,0.1.0,draft,,VSPrescriptionStatus,Prescription status,"ValueSet for PlanDefinition types, extended to include creation, stop, modification and validation.","StructureDefinition/protocol","Internal,FHIR"
http://ltsi.univ-rennes.fr/ValueSet/vsSCT,0.1.0,draft,,VSSCT,SNOMED CT codes,"ValueSet of SNOMED CT codes.",,"Internal"
http://terminology.hl7.org/ValueSet/action-participant-role,0.2.0,draft,,ActionParticipantRole,Action Participant Role,"Either a practitioner role or a relationship type.  Note from UTG import - may have been a temporary entry that subsequently disappeared from the FHIR source; unable to locate.   Version set to 0.1.0","StructureDefinition/protocol",
http://terminology.hl7.org/ValueSet/dose-rate-type,0.1.0,draft,"2.16.840.1.113883.4.642.3.981",DoseAndRateType,DoseAndRateType,"The kind of dose or rate specified.","StructureDefinition/prescription-item","THO"
http://terminology.hl7.org/ValueSet/encounter-class,1.0.0,draft,,EncounterClass,Encounter class,"This value set defines a set of codes that can be used to indicate the class of encounter: a specific code indicating class of service provided.","StructureDefinition/Stay","THO (V3)"
http://terminology.hl7.org/ValueSet/v2-0092,2.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/Stay","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/accomodation-unit","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0360,2.0.0,active,"2.16.840.1.113883.21.236",Hl7VSDegreeLicenseCertificate,hl7VS-degreeLicenseCertificate,"Concepts specifying an educational degree (e.g., MD).  Used in the CNN datatype (names and identifiers of clinicians) in Version 2 messaging.  Used in Version 2 messaging; note that in releases of HL7 prior to 2.3.1, was also used in person names (XPN), but this use was deprecated, then withdrawn in 2.7.","StructureDefinition/oncology-practitioner","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActPriority,2.0.0,active,"2.16.840.1.113883.1.11.16866",ActPriority,ActPriority,"A code or set of codes (e.g., for routine, emergency,) specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.    *Discussion:* This attribute is used in orders to indicate the ordered priority, and in event documentation it indicates the actual priority used to perform the act. In definition mood it indicates the available priorities.","StructureDefinition/Stay","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode,2.0.0,active,"2.16.840.1.113883.1.11.16621",ActSubstanceAdminSubstitutionCode,ActSubstanceAdminSubstitutionCode,"***No description***","StructureDefinition/prescription-item","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,2.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/accomodation-unit","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason,2.0.0,active,"2.16.840.1.113883.1.11.19377",SubstanceAdminSubstitutionReason,SubstanceAdminSubstitutionReason,"***No description***","StructureDefinition/prescription-item","THO (V3)"
